Rad_kpc,Vobs_km/s,errV_km/s,Vgas_km/s,Vdisk_km/s,Vbul_km/s,SBdisk_L/pc^2,SBbul_L/pc^2,galaxy,Inc_deg,e_Inc_deg,D_Mpc,e_D_Mpc,log_Mstar,upsilon_disk,upsilon_bulge,c_dm,d_kpc,gamma_true,z_Mstar
3.08,83.37946845510909,4.481543918236579,13.06,102.46,0.0,81.8,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
3.19,90.56661566803372,4.497454599174477,14.06,102.29,0.0,78.36,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
3.29,90.07714558455507,4.526801948708921,15.05,102.51,0.0,75.36,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
3.39,89.62501244896801,4.5608219194200625,16.15,102.82,0.0,71.99,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
3.49,88.6941841168388,4.591856622433462,17.15,103.06,0.0,67.49,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
3.59,90.43187523304765,4.610555928387218,18.14,102.95,0.0,62.39,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
3.69,89.3546740600127,4.640932211502093,19.24,103.12,0.0,56.77,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
3.79,95.62081381473433,4.657849459244597,20.24,102.93,0.0,52.43,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
3.9,100.38654914785523,4.665680526661068,21.03,102.5,0.0,47.97,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
3.99,84.35796356015595,4.6685857290031825,21.83,101.99,0.0,44.58,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
4.47,93.3269079695443,4.693560425682093,25.72,99.49,0.0,31.94,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
4.97,92.13992520894526,4.70537909667945,27.81,97.06,0.0,24.17,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
5.47,96.41694947406509,4.705017336461862,29.41,94.4,0.0,15.97,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
5.96,89.1671988540699,4.681127059673096,30.7,91.13,0.0,11.31,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
6.46,92.45827914208823,4.65701162539998,31.7,87.9,0.0,7.9,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
6.96,88.22623640866429,4.653182424015879,33.29,84.95,0.0,5.51,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
7.45,96.27043356543192,4.651487608966236,34.99,81.98,0.0,3.88,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
7.95,93.5281972157661,4.653312069101282,36.58,79.11,0.0,2.71,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
8.45,92.5583865558497,4.665588017705354,38.38,76.42,0.0,1.9,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
8.94,95.3944715887675,4.683043274868897,39.97,74.09,0.0,1.34,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
9.44,92.8331104986666,4.69957384957333,41.47,71.75,0.0,0.93,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
9.94,86.90720690165381,4.711393444758991,42.57,69.58,0.0,0.65,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
10.43,97.48871885185719,4.733443141440549,43.96,67.61,0.0,0.46,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
10.93,96.4009645833248,4.751561556179291,45.06,65.75,0.0,0.32,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
11.43,94.55377744483418,4.764393666125687,45.76,64.12,0.0,0.22,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
11.92,100.08283332727034,4.769272878416189,46.15,62.55,0.0,0.16,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
12.42,101.3793432958538,4.777876125003978,46.65,61.06,0.0,0.11,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
12.92,90.42479460027104,4.782427875902924,46.95,59.67,0.0,0.08,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
13.42,91.77544243397307,4.775264358073399,46.75,58.37,0.0,0.05,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
13.91,102.6265509119923,4.762852974556382,46.25,57.26,0.0,0.04,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
14.41,101.82490014054888,4.753984983638328,45.95,56.12,0.0,0.03,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
14.91,91.40714379121671,4.745561696977307,45.66,55.05,0.0,0.02,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
15.4,89.10155090917219,4.734586222779452,45.26,54.06,0.0,0.01,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
15.9,91.41647292923862,4.721332052826731,44.76,53.11,0.0,0.01,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
16.4,91.78802698526803,4.70662367287209,44.16,52.26,0.0,0.01,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
16.89,86.30714988116934,4.686547480746753,43.36,51.43,0.0,0.0,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
17.39,93.52134887321932,4.668791772999829,42.67,50.61,0.0,0.0,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
17.89,87.02414292396091,4.648770012510803,41.87,49.84,0.0,0.0,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
18.38,86.98740886812915,4.629548311432727,41.07,49.16,0.0,0.0,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
18.88,96.41688544832628,4.6096956814910035,40.27,48.46,0.0,0.0,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
19.38,88.8257709272121,4.598366272464619,39.87,47.78,0.0,0.0,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
19.87,91.5865578950048,4.5957510828801,39.87,47.15,0.0,0.0,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
20.37,94.74273004721822,4.592674754808228,39.87,46.52,0.0,0.0,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
20.87,95.53919656939948,4.590312209126192,39.87,45.97,0.0,0.0,0.0,NGC2403,63.0,3.0,3.16,0.16,0.7007469714134584,0.6461986171446671,0.720245897311852,16859.40406067874,8.911360845707591,0.5112737373355635,-0.05636868667781749
0.11,39.00802998994365,1.8890133067727277,-1.03,10.27,44.15,655.22,4452.47,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
0.23,61.540937952845,3.25669253544691,-1.23,20.21,75.69,599.52,2773.9,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
0.34,78.21360421863679,3.909886900968042,-1.32,28.3,90.09,552.64,1731.65,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
0.46,88.5331955866427,4.274167797146567,-1.38,36.17,97.29,505.66,1079.38,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
0.57,89.8583101446665,4.387738997540221,-1.41,42.64,98.4,466.11,777.25,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
0.69,98.22620423476391,4.499768140685583,-1.36,48.95,99.3,426.49,601.37,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
0.8,98.53666579061002,4.610480747025162,-1.23,54.16,100.36,393.14,459.37,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
0.92,91.50601506597012,4.702094242821637,-0.91,59.24,100.84,359.72,348.84,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
1.03,95.40544196026134,4.791638132346905,0.49,63.4,101.52,331.59,233.68,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
1.14,90.40458781681598,4.829702579404324,1.27,67.15,100.91,305.66,159.27,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
1.26,98.1217828129149,4.845651035404596,1.89,70.78,99.65,279.67,96.37,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
1.37,97.39574951669722,4.833291039143498,2.47,73.73,97.83,257.8,50.26,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
1.49,108.81798611473957,4.793008490072104,2.98,76.63,95.14,239.14,24.69,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
1.61,95.44980733868452,4.749319599193423,3.52,79.45,92.26,221.75,12.13,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
1.71,84.38541523761411,4.712492577179818,4.06,81.6,89.85,205.51,6.74,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
1.83,90.1946210338992,4.666547217932003,4.62,83.69,87.09,183.4,3.33,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
1.94,92.92001436863629,4.620047782155149,5.19,85.04,84.69,167.21,1.73,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
2.06,85.69575801350753,4.571907166550479,5.77,86.25,82.25,154.41,0.85,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
2.18,86.70070333998378,4.531523779083364,6.34,87.49,79.96,146.81,0.42,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
2.29,88.52830546627291,4.508845033208265,6.95,88.91,78.04,140.69,0.22,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
2.4,91.41843993476137,4.494114957778339,7.56,90.4,76.26,131.91,0.11,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
2.52,88.8586468856206,4.47996869599926,8.2,91.9,74.41,120.79,0.06,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
2.63,85.34480097051896,4.4657966203847925,8.89,92.95,72.86,108.91,0.03,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
2.75,92.35079358779899,4.4425731059677736,9.58,93.65,71.23,96.05,0.01,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
2.86,85.98254755668538,4.418342532605315,10.31,93.97,69.85,86.65,0.01,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
2.98,85.6080985300608,4.390003300018341,11.11,94.1,68.43,77.7,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
3.09,81.2196056343979,4.3618735726389755,11.94,93.98,67.21,70.44,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
3.2,83.26377127706367,4.333498464301958,12.77,93.74,66.06,64.18,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
4.52,83.08870552293831,4.023320960003918,19.31,88.08,55.57,28.91,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
4.69,73.36666507664278,3.9911483387660556,19.73,87.36,54.55,26.51,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
6.03,75.47453515221197,3.787204223456388,22.95,81.5,48.11,14.16,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
7.53,76.26491470150822,3.68114330197114,26.37,76.78,43.05,8.19,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
8.58,71.24560222665893,3.6307392626419857,28.87,73.0,40.33,5.41,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
8.7,73.42026267059845,3.627520877937647,29.07,72.69,40.05,5.18,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
8.82,68.45565131007352,3.625213396037678,29.38,72.31,39.78,4.95,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
9.03,77.16514466795851,3.621029487374611,29.9,71.64,39.31,4.58,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
9.05,76.38180735943163,3.6198106796961884,29.9,71.58,39.27,4.54,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
10.53,73.1673996703463,3.615794172882643,33.33,67.3,36.41,2.67,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
12.07,66.29050225646452,3.633367431269644,36.03,63.57,34.0,1.5,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
13.58,69.08306348862135,3.644767659506048,37.9,59.74,32.06,0.69,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
15.09,76.65401037824873,3.6542449093137486,39.04,56.25,30.41,0.37,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
16.6,79.58451171676023,3.665272780723884,39.66,53.26,29.0,0.2,0.0,UGC03580,63.0,4.0,20.7,5.2,0.8217099972983763,0.4626664323555948,0.7071471377779478,12883.769815541811,24.42733907033563,0.4890996054241508,0.054501972879245915
